place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,experience_details,review_photos
ChIJRWDI3jnL2S0RZNOoqG40F74,Pantai resor,ChdDSUhNMG9nS0VJQ0FnSURHbjk2WmdBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHbjk2WmdBRRAB!2m1!1s0x0:0xbe17346ea8a8d364!3m1!1s2@1:CIHM0ogKEICAgIDGn96ZgAE%7CCgwI-JHfjQYQiM2FggI%7C?hl=id,dedy irawan,109550627050747996161,https://www.google.com/maps/contrib/109550627050747996161?hl=id,5,"Bagus,, klo bs di tingkatkan lg wahana mainannya",3 tahun lalu,2021-12-13T22:27:23,,,,16,17,1,,,[],"[{""id"":""CIHM0ogKEICAgIDGn77Q-wE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Db93fVVZutDW9HkU8-Yp-sU1_WVapKTrQjSZoTsyOS4G4BH06_A7agwaXE1dVrtuEKc0K4SyMi3CjJnT5icxcTuNIBdoBVQkuMiZKvD6NpsmtjdI77NN53KKTyZH4vmPuRGV2xew=s1024"",""caption"":null,""width"":1080,""height"":1080}]"
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChZDSUhNMG9nS0VJQ0FnSUNRLVB5S0JnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRLVB5S0JnEAE!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgICQ-PyKBg%7CCgwIjOKy1gUQgKqFxAM%7C?hl=id,Ronny Hidayat,101788863362334481205,https://www.google.com/maps/contrib/101788863362334481205?hl=id,5,"Pantai Batu Putih
*
Pantai kecil di kawasan perkampungan nelayan yang terletak di Kec. Sreseh Kab. Sampang, posisi Sreseh ini cukup rumit ya, sebab lokasinya dengan Sampang kota terpotong oleh sungai, dan jika kita ingin menuju kota, harus memutar melewati Blega, karena tidak adanya jembatan yang dibangun untuk menghubungkan belahan sungai.
Seperti pantai di perkampungan nelayan pada umumnya, selalu ada sampah rumah tangga yang bertebaran. Dengan bibir pantai yang pendek, mungkin cuma 300 meteran (hitungan ngawur) suasana yang ditawarkan cukup bisa dinikmati, khususnya jika anda berada di sisi timur pantai, dimana kondisi pasir lebih bersih dari sampah dan tidak ada pohon bakau kecil yang menghalangi anda untuk bermain air atau sekedar bersantai sambil memandangi lautan yang akan terlihat pulau Mandangin di kejauhan, pulau kecil yang terlihat cukup padat jika dilihat dari citra satelit.
Sepertinya nyebrang kesana boleh juga. 
Di sisi barat pantai ada bengkel perbaikan perahu tradisional, proses pengecatan masih sangat2 tradisional, mempergunakan benang sebagai garis bantu. 
Bisa dibilang menemukan pantai ini adalah sebuah kebetulan, tadinya saya kira cuma pantai belakang rumah nelayan yang hanya sekian petak, ternyata lumayan. Sebab tidak ada petunjuk apa2, hanya berdasar rasa penasaran setelah melihat bengkel perahu, akhirnya saya beranikan diri untuk masuk ke jalan setapak rumah orang yang kebetulan terlihat bibir pantainya dari tepi jalan, dan hasilnya... tadaaa...
Jangan lupa bahagia.....
*
#deOranje
#Trailveling
#Traveling
#EnjoyLife
#PantaiBatuPutih
#Sampang
#Madura
#JawaTimur
#Indonesia
#CrossX150
#ViarNewCrossX150
#BikePacker
#MotoPacker
#MotoTravel
#MotoAdventure
#TrailNusantara
#TrailIndonesia
#NusantaRide
#DirtBike
#DualPurpose
#DualSport
#SoloTraveler
#SoloAdventurer
#Adventurider
#Nature
#Beach
#WhiteStoneBeach
#TraditionalBoat
#TraditionalBoatWorkshop
#WonderfulIndonesia
#VisitIndonesia",7 tahun lalu,2018-04-10T05:54:39,,,,273,401,1,,,[],"[{""id"":""CIHM0ogKEICAgID4ldXYmwE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ABMGbAvP9nyuiuq-qbjQGBt4IdbGw-cATlUTbY5Y7bFVJbnB6HLW1C0oN0JM15wlycSykAfg3yzgjke1JYzZBlPTqOjJCKEFd5iBVSUnDYNO_kwdpvkTWX9JMXtk2DB2oZGl02=s1024"",""caption"":null,""width"":3024,""height"":1702},{""id"":""CIHM0ogKEICAgID4leW2NA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90B2lDMh6HclAYPPHUSbcRLtB0DWgaSfh9wfF_j-ZyRXQu4wE29abBX44dFax77Pt5rUb7taPrRO0ku0mlzBSZaqQy-1acU3pYuy6KJSCcWBVPVE2waC8EDHA_pAVL1jH13iO7rx=s1024"",""caption"":null,""width"":3024,""height"":1702},{""id"":""CIHM0ogKEICAgID4leW2wgE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ANJ36RraI26w9lhUiU8ESihqyqmzf6SaIz0Z69xwi_NDcI_s9D3cjsxAPJTGOaWvfuA3Kq9xX5CtYCcCHeMOYQJuvzhQIl3PeDOtkcvctPy56uWmx2kwQt-BBCbgybOeUxCN03=s1024"",""caption"":null,""width"":6894,""height"":2320},{""id"":""CIHM0ogKEICAgID4lZXa3gE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90A3cI_nJrmQB1RczLYfaqw22qGqRrqFZn5R3dtCDHQGCfJydtgMYrAMmE_m6BjQBr8TZkijn6V_NGASBDD2102ijcZF8ajFj5mc2Gvnj2xC4604SBtkCZt6irI-ALdKRwq_ikC0uA=s1024"",""caption"":null,""width"":3024,""height"":3025}]"
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChdDSUhNMG9nS0VJQ0FnSURvcmJ1ajJBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvcmJ1ajJBRRAB!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgIDorbuj2AE%7CCgwI0bGk6AUQwNTV9wE%7C?hl=id,Lisa Fatmala Official,110904493123274799656,https://www.google.com/maps/contrib/110904493123274799656?hl=id,5,"Pantai Batu Putih adalah pantai yang berada di Dsn. Batu Putih Ds.Sreseh Kec.Sreseh Kab.Sampang,tepatnya di sebelah selatan laut madura-jawa atau tepatnya di utara PULAU MANDANGIN di madura.
Pantai Batu Putih bukan hanya pantai yang cantik, indah di pandang oleh mata, tetapi juga pantai tempat sumber rezeki bagi warga setempat...
Kenapa di bilang tempat sumber rezeki...????
Karena pantai ini mempunyai banyak macam bintang yang boleh di makan contohnya,ikan,udang,kerang(macam2 jenis kerang),kepiting,rajungan, lorjuk (bahasa madura),tiram, se'e(bahasa madura) dan banyak lagi jenis siput yang bisa di makan.
Intinya pantai batu putih adalah tempat mata pencaharian orang batu putih mencari binatang -binatang di laut yang bisa di makan.
Dan juga tempat untuk berfoto-foto (kalau mau ambil gambar di sarankan datang sore).
Pantai Batu Putih memang terbaik",Diedit 6 tahun lalu,2019-03-19T08:34:40,,,,24,106,1,,,[],"[{""id"":""CIHM0ogKEICAgIDEwubRbQ"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ABODpmU-WEYiZ_76KID9fG8Fc_ii4HYBssE0EQmJXe-eRe7p0y45kSUaHH8XCSNFRYM_hBcV507KvRq-O6vptRJL6DWa0JCcA_5g-DQNmge3no5lxSTIFZBeKkIFwK1JrCH-Vz=s1024"",""caption"":null,""width"":2448,""height"":3264},{""id"":""CIHM0ogKEICAgIDEwtbe6wE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90ANG59R-W7AecaqceP26iEC75ft5oKQw42BOT2nYu9S5iti5El5iWBmCS3O1VnlDBkkpQqRj-FPKVtySaE5yThJPh0PMaJDxMZzbbsBmk4K6xkbwUm3IAhPGbj0VQbma2RABQVsyg=s1024"",""caption"":null,""width"":1840,""height"":3264},{""id"":""CIHM0ogKEICAgIDEwvaFSQ"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90C42I-lnFuaiLc3WSaQUUWP2y22NW_CSSfCT3UvW0rEACMFVpYc_VNxzY0cH-Bj1RJqu9wxJtNnPcq6GjlT7yfEKeKp-dPHttqaOgpGvTonxbNtL4OucRLQz0xMeF6KsrinkTEg=s1024"",""caption"":null,""width"":3264,""height"":1840},{""id"":""CIHM0ogKEICAgIDEwrbbXA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BgSwuxZETZ8DUwJQdo3lRRZhRdkVt5fodNBTopEqKbuOMDLAZBe33GlpnP3IrJQDDAFcTQiQ9z7_XKuFaG0N_rpszTKJRyd2L1wIMd0AB0XjrbKa5kMPcrAbhGA8BN0M3VxzQs=s1024"",""caption"":null,""width"":1280,""height"":960}]"
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChZDSUhNMG9nS0VJQ0FnSUNZaC0zQk9nEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZaC0zQk9nEAE!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgICYh-3BOg%7CCgwIuYX25QUQkMuenQE%7C?hl=id,dedy bendot,106501330012194319284,https://www.google.com/maps/contrib/106501330012194319284?hl=id,5,"Pantainya bagus, pemandangannya asri, hanya saja perlu perawatan dan perkembangan.
Jangan lupa jaga kesopanan, kebersihan, dan kelestarian lingkungan pantai batu putih.",6 tahun lalu,2019-04-22T08:58:52,,,,71,136,1,,,[],[]
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChdDSUhNMG9nS0VJQ0FnSURZZzQzZTlBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZZzQzZTlBRRAB!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgIDYg43e9AE%7CCgwI54GJ5wUQuKHzlQM%7C?hl=id,bochah pasuruan,116851048075428826185,https://www.google.com/maps/contrib/116851048075428826185?hl=id,5,Pantai batu putih sangat indah dan sejuk,6 tahun lalu,2019-05-20T05:53:08,,,,7,16,1,,,[],[]
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,Ci9DQUlRQUNvZENodHljRjlvT2tkdmRVMXJlamQ1T0ZGZmRIVlJibUUwVld0YVJuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkdmRVMXJlamQ1T0ZGZmRIVlJibUUwVld0YVJuYxAB!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CAIQACodChtycF9oOkdvdU1rejd5OFFfdHVRbmE0VWtaRnc%7C0cYYup-mfxe%7C?hl=id,Thamrin Cules,106595524319273967288,https://www.google.com/maps/contrib/106595524319273967288?hl=id,5,,2 bulan lalu,2025-08-02T16:37:09,,,,0,0,,,,[],[]
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChdDSUhNMG9nS0VJQ0FnSUNYa19fNHdnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYa19fNHdnRRAB!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgICXk__4wgE%7CCgwI98XSuAYQ6LK5gQE%7C?hl=id,Jual beli Karung surabaya (Rizky),104172330563259786383,https://www.google.com/maps/contrib/104172330563259786383?hl=id,5,,setahun lalu,2024-10-20T06:28:07,,,,10,4,1,,,[],[]
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChZDSUhNMG9nS0VJQ0FnSURqbm9xVVBnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqbm9xVVBnEAE!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgIDjnoqUPg%7CCgwI79rTsQYQsLOlggI%7C?hl=id,Sakau Sakau69,108970824768942243987,https://www.google.com/maps/contrib/108970824768942243987?hl=id,5,,setahun lalu,2024-05-03T13:58:07,,,,0,0,,,,[],[]
ChIJ8-fMxuCI1y0RjLZm0Yhad28,Pantai Batu Putih,ChZDSUhNMG9nS0VJQ0FnSUR0aHBuN1RnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0aHBuN1RnEAE!2m1!1s0x0:0x6f775a88d166b68c!3m1!1s2@1:CIHM0ogKEICAgIDthpn7Tg%7CCgwIrqb8rQYQ2MuJywE%7C?hl=id,Arifullah Romadhon,109712552835457010121,https://www.google.com/maps/contrib/109712552835457010121?hl=id,5,,setahun lalu,2024-02-04T04:31:42,,,,1,5,,,,[],[]
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChdDSUhNMG9nS0VJQ0FnSURDbXBIcWtRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDbXBIcWtRRRAB!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgIDCmpHqkQE%7CCgwI6Ler-wUQgNbgiAI%7C?hl=id,Desi Natalia (Sita),106861853532652363160,https://www.google.com/maps/contrib/106861853532652363160?hl=id,5,Pantai yg sangat exotic nuansa yg alami dgn nelayan tradisional pemandangan laut yg semilir sejuk asri adem indah,5 tahun lalu,2020-09-23T05:21:54,,,,77,252,1,,,[],"[{""id"":""CIHM0ogKEICAgIDCmpHtHA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90Bsw2QuzimaFQOkiCaU1Y1HOURYOsBBIlnGHe8RFNEQqrXgnBQTfPjwmhjyH6NsOAoEqyP8bD4zss7mmRj2xV9oOU0ffsYkcnnI6lmJEIs-9QZdgq0cf6LsQS96xQPPqyTiozA2=s1024"",""caption"":null,""width"":480,""height"":481},{""id"":""CIHM0ogKEICAgIDCmpHtnAE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BGSf5cvl7QlJa4-kZMgJfIoVx6u5_isUIzckTQe1VGz1X9MstJ7h4oC8iBV4UQaCVnrwRztl-ALT3XUovYJNnkN3PrjbTeGlhOzaPsmNEhtxbSbtT3Eag3TICsYSIKNq8kPPh5QQ=s1024"",""caption"":null,""width"":480,""height"":355},{""id"":""CIHM0ogKEICAgIDCmpHtXA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CAglbgkuNRXeHOTkmWkA5_eSF_4mZWl4222yIV1jfoc29XG0eIB_UBBI2KoLnYKUbnos5NFhpmd8yqvEJo_Pd3oOxlRPhlEBC-dHizLibrdjlLYlhMR1qa3ITC0xVKTcBCpuw=s1024"",""caption"":null,""width"":480,""height"":534},{""id"":""CIHM0ogKEICAgIDCmpHt3AE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BRZf2javK8sPrWd0MTpPb5Tx7fuSzDhz8gICr3G7ET4DoA9KJ4C9r-HQlSEaxU7VuNCpvspnN5W2EbK-qiLKnGn5IqmR1mAnskFqiSMk5-eO7L6VQBZgXSn9U01i_U87KRQvpz=s1024"",""caption"":null,""width"":480,""height"":803},{""id"":""CIHM0ogKEICAgIDCmpHtPA"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D5f5Cq0QsblKZO1mnXlprJgOFQ-RVqv54Ek6fCQmN1CQUGawa_y9m_tM1QgryCvx5zqHfQfq-6zo5kI45a8BoZqbSmM8kq0a9Vux5azrSLGZE1VkPJ-lRKaam05cLxWUAqgddU=s1024"",""caption"":null,""width"":480,""height"":742}]"
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChZDSUhNMG9nS0VJQ0FnTURvbVptZ053EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvbVptZ053EAE!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgMDomZmgNw%7CCgwIhLKzwAYQ0KeK8QI%7C?hl=id,Lisa Nur aini,116062199212476746922,https://www.google.com/maps/contrib/116062199212476746922?hl=id,5,"duh seru bangett sampe ga mau pulang,untuk tempatnya bersih bagu suasana nya tenang bngt pokok nya rekomen deh buat  kalian yang mau santai1",5 bulan lalu,2025-04-26T13:00:52,,,,2,0,,,,[],[]
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChZDSUhNMG9nS0VJQ0FnSURnaTk3WUhREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnaTk3WUhREAE!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgIDgi97YHQ%7CCgsI2vy92wUQwKKsLA%7C?hl=id,taufiq dhubeng,108522051125650725095,https://www.google.com/maps/contrib/108522051125650725095?hl=id,5,Ini pantai nya ketika senja cukup memberikan kesempatan untuk menikmati apa yang ada di pikiran kalian,Diedit 7 tahun lalu,2018-08-10T10:04:25,,,,51,99,1,,,[],"[{""id"":""CIHM0ogKEICAgICk7uTQ8AE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90B062KHprvaZUUiNjtcMAXdrpbJpQ2CdLEPAd9p1LJ5KMXRxIWCS0v32GF77Lb-2qFHqkRQUKVymURFk5t6W3GvFiCAeVPVYQNw4WO7HLEXp7xf5IClEKKuXZQsunOPTL8EKPEe=s1024"",""caption"":null,""width"":4160,""height"":3120}]"
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChZDSUhNMG9nS0VJQ0FnSUQ5b2NISFFnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5b2NISFFnEAE!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgID9ocHHQg%7CCgwIz5TcrwYQ0LG2gwE%7C?hl=id,Baank HERTO'98 Indonesia,109341367303007683538,https://www.google.com/maps/contrib/109341367303007683538?hl=id,5,"Pantai Batukerbuy sangat lah elok....
Saya kangen dg keindahan Pantai nya
Pantai yg punya banyak kenangan indah yg tak terlupakan di masa kecil ku
Bangai mana pun pantai Batukerbuy sangat lah top ke indahnya
Saran :
- jagalah ke indahan pantai Batukerbuy
- jagalah kebersihannya
- jangan di tambang pasir nya Krn berdampak negatif THD pantai nya dan berakibat negatif THD perumahan di sekitar pantai
- Ber Kometmen untuk menjaga ke indahan pantai Batukerbuy",setahun lalu,2024-03-17T15:15:20,,,,339,64,1,,,[],"[{""id"":""CIHM0ogKEICAgID9ofH4lwE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90CKyEhhrNFwLADi4N9un8yd75CMyK6skmxTnVo6C_72hWRUHwNXyibIrfXPSwCJ_pTw8XFjhvYGmXplNmawAaE1X_wCaufDe1ca1-jr5m8d0gpdZUovT0MfQMX5DqqgYQrZj9hXpA=s1024"",""caption"":null,""width"":1200,""height"":1599}]"
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChdDSUhNMG9nS0VJQ0FnSUNZNlpxU3VnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZNlpxU3VnRRAB!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgICY6ZqSugE%7CCgwI4drQ5QUQqMiA2AM%7C?hl=id,joree makagiansar,104557147740689314244,https://www.google.com/maps/contrib/104557147740689314244?hl=id,4,"Bagi traveler yang akan ke pamekasan jangan lupa mampit di pantai batu kerbuy. Pantainya lumayan bagus. Pasirnya bukan putih, bukan juga hitam....tetapi bisa dipakai untuk berenang krn ombaknya tidak tinggi sehingga aman nagi anak-anak yang ingin bermain pasir di pantai. Ditempat ini juha ada penyewaan kuda untuk dipakai berputar-putar sekitar pantai. Banyak cottage-cottage untuk duduk bagi yang hanya ingin melihat pantai. Banyak juga penyewahan perahu bagi yang ingin menikmati laut. Jangan kuatir, parkiran cukup luas. Untuk sampai ke area ini perlu menyewa kendaraan. Karena tidak ada kendaraan umum yang melewati.",6 tahun lalu,2019-04-15T06:59:09,,,,164,286,1,,,[],[]
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChdDSUhNMG9nS0VJQ0FnSUN3NDdIZW9RRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3NDdIZW9RRRAB!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgICw47HeoQE%7CCgwI-a3MzAUQwJr7zwM%7C?hl=id,AMAL DINA,113689621683536511527,https://www.google.com/maps/contrib/113689621683536511527?hl=id,5,Bagoss recommended banget gan kalo mau liat #photomadura,8 tahun lalu,2017-08-15T15:44:22,,,,230,644,1,,,[],"[{""id"":""CIHM0ogKEICAgID4hZyu-gE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90DfLVb7NW7DTZWQ-v6Kedixzby-Ihw7rHyQiogyWt19jedspkxCKBXlfpQ2VsH6LdiGZdDLIarLVMo0Alf8W3b5BrEKEaBBvFdF022VqcNYcHwTGzQf_8Tn-JVDFS9hvcyg8PvL=s1024"",""caption"":null,""width"":998,""height"":998}]"
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChdDSUhNMG9nS0VJQ0FnSUNJb2JQRnd3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJb2JQRnd3RRAB!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgICIobPFwwE%7CCgsIk9TM3wUQvPy9Kg%7C?hl=id,Soft Stoicism,111198616526519742267,https://www.google.com/maps/contrib/111198616526519742267?hl=id,5,"Tempat ini sangat bagus bagi penggemar pendaki, dari penggunungan perbukitan lembah sungai yang mengalir ke laut, dengan air terjun yang berpayung seperti goa..
Menurut saya sangat indah dan pas bagi wisata alam..",6 tahun lalu,2018-11-19T21:20:54,,,,6,2,,,,[],[]
ChIJxyJywwLG2S0R8NARhMOKO5U,Pantai Batu Kerbuy,ChZDSUhNMG9nS0VJQ0FnSURJZ0pENVNBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJZ0pENVNBEAE!2m1!1s0x0:0x953b8ac38411d0f0!3m1!1s2@1:CIHM0ogKEICAgIDIgJD5SA%7CCgwIhsbU4AUQu4Dx0gE%7C?hl=id,Arvan Prawira,100724222209130742521,https://www.google.com/maps/contrib/100724222209130742521?hl=id,5,"Pantai dengan pasir putihny, tersedia dermaga yang bersih dan tangkis ombak yg memberikan kenyaman bagi yang mau berenang tanpa harus takut gelombang ombak.",6 tahun lalu,2018-12-15T15:48:57,,,,10,16,1,,,[],[]
ChIJXwj-LF171y0R6SC30BkzF04,Wisata Teluk Jumiang,Ci9DQUlRQUNvZENodHljRjlvT2poVVZWQlNhbTF0YW01VVlXNTVUbk5qVFdsdGJrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poVVZWQlNhbTF0YW01VVlXNTVUbk5qVFdsdGJrRRAB!2m1!1s0x0:0x4e173319d0b720e9!3m1!1s2@1:CAIQACodChtycF9oOjhUVVBSam1tam5UYW55TnNjTWltbkE%7C0cd3-PfwayH%7C?hl=id,Zaini Marsuki,112312304249277520627,https://www.google.com/maps/contrib/112312304249277520627?hl=id,5,Ingin lebih mudah akses untuk orang lain biar tidak seperti pengalaman saya di desa orang,2 bulan lalu,2025-08-19T09:12:58,,,,3,5,,,,[],"[{""id"":""CIABIhAf_pOs9U6dwjQ9IoirnruX"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90AuMHeYo0AbTjDr8ruXarppaTeNnC8NDraYnPHk1EUrDHbHmQj2AN1CXEfAyUrOSl5clu00tKS2UPAe4n1fGQgSYydjkrWkbKYSSjBh1N4t0f4wu9JmwY_GpfE1wK4iD4ipNC9lj6PZHFFs=s1024"",""caption"":null,""width"":2080,""height"":4624},{""id"":""CIABIhA1fM0vFQ9j-CioV76Ptdic"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90BLwS_l73HGqV1esbcA1pvrCZd9M79M-gLPyN1YQgUyk7Ow2jrtoP_WGOHBZyUj9bOLNJRzxtqPdkKF0WxaC4P6sH94Yvr77HemKokP4ESe8Aa6M8_IKuMpKwqLLpZd1TT9MlK1t-wyhXRO=s1024"",""caption"":null,""width"":4624,""height"":2080},{""id"":""CIABIhCdbVKnQPhRzlLn4ckruMIF"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90C_8BWap8JZZ6j_CMl7psqcdgC-peVVajIwYoahgN_dGsnf6bhutYcqkZoyZVM9snFMCGPWa2Pjb-V_YF-8zMIA0HUDM4RHZSW__Ig_MiNi_VRBtZf-TyhZ4ZhigpOBqteRqvv1UckhW7Tl=s1024"",""caption"":null,""width"":2080,""height"":4624}]"
ChIJXwj-LF171y0R6SC30BkzF04,Wisata Teluk Jumiang,ChZDSUhNMG9nS0VNREZ2S1dLNGV1c1hREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNREZ2S1dLNGV1c1hREAE!2m1!1s0x0:0x4e173319d0b720e9!3m1!1s2@1:CIHM0ogKEMDFvKWK4eusXQ%7CCgsIjsGKwQYQwJGJAg%7C?hl=id,Choirul Anam,115659770862680217546,https://www.google.com/maps/contrib/115659770862680217546?hl=id,5,Pantai jumiang bawah pantai yg bersih pemandangannya sangat exsotis. Enak untuk ngefress fikiran dan cocok buat renang anak atau dewasa bisa juga untk terapi penyakit struk. Warung andalan WARUNG AZZALFA,5 bulan lalu,2025-05-13T01:29:50,,,,1,18,,,,[],"[{""id"":""CIHM0ogKEI3jw6fC2M6QoQE"",""url"":""https://lh3.googleusercontent.com/geougc-cs/AB3l90D3-LKpEqKhxv2cvnoq2enNV2fLIC_KKJWxH12iW9E5q_9bdHt3OGPnrAgvima-dj0u4DP2SDdiHhFkqR_W9WlkUqDzjKHZExYtzNfUrI52CUwnt66CDbPzROLeCt83vx9gnijSGA=s1024"",""caption"":null,""width"":720,""height"":1280}]"
